game_id,inning,team,true_outcome,anything_else,true_outcome_result,var,value
PIT201709240,4,0,2.0,2,0.0,visteam,SLN
PIT201709240,5,0,6.0,2,4.0,visteam,SLN
PIT201709240,6,0,2.0,2,0.0,visteam,SLN
PIT201709240,7,0,6.0,3,3.0,visteam,SLN
PIT201709240,8,0,2.0,4,-2.0,visteam,SLN
PIT201709240,9,0,4.0,1,3.0,visteam,SLN
PIT201709240,1,1,2.0,3,-1.0,hometeam,PIT
PIT201709240,2,1,2.0,4,-2.0,hometeam,PIT
PIT201709240,3,1,2.0,5,-3.0,hometeam,PIT
PIT201709240,4,1,4.0,2,2.0,hometeam,PIT
PIT201709240,5,1,2.0,4,-2.0,hometeam,PIT
PIT201709240,6,1,4.0,2,2.0,hometeam,PIT
PIT201709240,7,1,4.0,2,2.0,hometeam,PIT
PIT201709240,8,1,6.0,1,5.0,hometeam,PIT
PIT201709260,1,0,4.0,2,2.0,visteam,BAL
PIT201709260,2,0,6.0,1,5.0,visteam,BAL
PIT201709260,3,0,2.0,2,0.0,visteam,BAL
PIT201709260,4,0,0.0,4,-4.0,visteam,BAL
PIT201709260,5,0,2.0,3,-1.0,visteam,BAL
PIT201709260,6,0,2.0,3,-1.0,visteam,BAL
PIT201709260,7,0,2.0,3,-1.0,visteam,BAL
PIT201709260,8,0,0.0,3,-3.0,visteam,BAL
PIT201709260,9,0,0.0,4,-4.0,visteam,BAL
PIT201709260,1,1,2.0,6,-4.0,hometeam,PIT
PIT201709260,2,1,6.0,4,2.0,hometeam,PIT
PIT201709260,3,1,4.0,2,2.0,hometeam,PIT
PIT201709260,4,1,4.0,1,3.0,hometeam,PIT
PIT201709260,5,1,0.0,5,-5.0,hometeam,PIT
PIT201709260,6,1,4.0,4,0.0,hometeam,PIT
PIT201709260,7,1,0.0,3,-3.0,hometeam,PIT
PIT201709260,8,1,4.0,1,3.0,hometeam,PIT
SDN201704070,1,0,2.0,4,-2.0,visteam,SFN
SDN201704070,2,0,0.0,3,-3.0,visteam,SFN
SDN201704070,3,0,4.0,1,3.0,visteam,SFN
SDN201704070,4,0,0.0,4,-4.0,visteam,SFN
SDN201704070,5,0,0.0,3,-3.0,visteam,SFN
SDN201704070,6,0,4.0,5,-1.0,visteam,SFN
SDN201704070,7,0,4.0,1,3.0,visteam,SFN
SDN201704070,8,0,6.0,2,4.0,visteam,SFN
SDN201704070,9,0,4.0,1,3.0,visteam,SFN
SDN201704070,1,1,2.0,3,-1.0,hometeam,SDN
SDN201704070,2,1,6.0,3,3.0,hometeam,SDN
SDN201704070,3,1,6.0,4,2.0,hometeam,SDN
SDN201704070,4,1,2.0,2,0.0,hometeam,SDN
SDN201704070,5,1,2.0,6,-4.0,hometeam,SDN
SDN201704070,6,1,2.0,2,0.0,hometeam,SDN
SDN201704070,7,1,8.0,4,4.0,hometeam,SDN
SDN201704070,8,1,2.0,3,-1.0,hometeam,SDN
SDN201704080,1,0,0.0,4,-4.0,visteam,SFN
SDN201704080,2,0,0.0,3,-3.0,visteam,SFN
SDN201704080,3,0,6.0,1,5.0,visteam,SFN
SDN201704080,4,0,2.0,2,0.0,visteam,SFN
SDN201704080,5,0,0.0,4,-4.0,visteam,SFN
SDN201704080,6,0,0.0,3,-3.0,visteam,SFN
SDN201704080,7,0,2.0,3,-1.0,visteam,SFN
SDN201704080,8,0,2.0,2,0.0,visteam,SFN
SDN201704080,9,0,2.0,5,-3.0,visteam,SFN
SDN201704080,1,1,4.0,5,-1.0,hometeam,SDN
SDN201704080,2,1,2.0,4,-2.0,hometeam,SDN
SDN201704080,3,1,2.0,4,-2.0,hometeam,SDN
SDN201704080,4,1,2.0,3,-1.0,hometeam,SDN
SDN201704080,5,1,2.0,3,-1.0,hometeam,SDN
SDN201704080,6,1,4.0,1,3.0,hometeam,SDN
SDN201704080,7,1,0.0,3,-3.0,hometeam,SDN
SDN201704080,8,1,0.0,3,-3.0,hometeam,SDN
SDN201704090,1,0,2.0,2,0.0,visteam,SFN
SDN201704090,2,0,2.0,5,-3.0,visteam,SFN
SDN201704090,3,0,8.0,2,6.0,visteam,SFN
SDN201704090,4,0,2.0,3,-1.0,visteam,SFN
SDN201704090,5,0,0.0,3,-3.0,visteam,SFN
SDN201704090,6,0,2.0,3,-1.0,visteam,SFN
SDN201704090,7,0,4.0,2,2.0,visteam,SFN
SDN201704090,8,0,0.0,6,-6.0,visteam,SFN
SDN201704090,9,0,2.0,4,-2.0,visteam,SFN
SDN201704090,1,1,2.0,4,-2.0,hometeam,SDN
SDN201704090,2,1,4.0,2,2.0,hometeam,SDN
SDN201704090,3,1,2.0,2,0.0,hometeam,SDN
SDN201704090,4,1,2.0,2,0.0,hometeam,SDN
SDN201704090,5,1,0.0,3,-3.0,hometeam,SDN
SDN201704090,6,1,10.0,3,7.0,hometeam,SDN
SDN201704090,7,1,4.0,2,2.0,hometeam,SDN
SDN201704090,8,1,6.0,2,4.0,hometeam,SDN
SDN201704090,9,1,2.0,3,-1.0,hometeam,SDN
SDN201704180,1,0,0.0,3,-3.0,visteam,ARI
SDN201704180,2,0,0.0,3,-3.0,visteam,ARI
SDN201704180,3,0,2.0,2,0.0,visteam,ARI
SDN201704180,4,0,8.0,4,4.0,visteam,ARI
SDN201704180,5,0,6.0,5,1.0,visteam,ARI
SDN201704180,6,0,2.0,5,-3.0,visteam,ARI
SDN201704180,7,0,4.0,2,2.0,visteam,ARI
SDN201704180,8,0,8.0,3,5.0,visteam,ARI
SDN201704180,9,0,6.0,4,2.0,visteam,ARI
SDN201704180,1,1,2.0,2,0.0,hometeam,SDN
SDN201704180,2,1,4.0,1,3.0,hometeam,SDN
SDN201704180,3,1,2.0,5,-3.0,hometeam,SDN
SDN201704180,4,1,2.0,2,0.0,hometeam,SDN
SDN201704180,5,1,0.0,3,-3.0,hometeam,SDN
SDN201704180,6,1,2.0,2,0.0,hometeam,SDN
SDN201704180,7,1,0.0,4,-4.0,hometeam,SDN
SDN201704180,8,1,2.0,3,-1.0,hometeam,SDN
SDN201704180,9,1,0.0,5,-5.0,hometeam,SDN
SDN201704190,1,0,2.0,3,-1.0,visteam,ARI
SDN201704190,2,0,2.0,3,-1.0,visteam,ARI
SDN201704190,3,0,0.0,4,-4.0,visteam,ARI
SDN201704190,4,0,2.0,3,-1.0,visteam,ARI
SDN201704190,5,0,4.0,1,3.0,visteam,ARI
SDN201704190,6,0,2.0,2,0.0,visteam,ARI
SDN201704190,7,0,0.0,3,-3.0,visteam,ARI
SDN201704190,8,0,0.0,3,-3.0,visteam,ARI
SDN201704190,9,0,2.0,4,-2.0,visteam,ARI
SDN201704190,1,1,4.0,1,3.0,hometeam,SDN
SDN201704190,2,1,0.0,3,-3.0,hometeam,SDN
SDN201704190,3,1,2.0,3,-1.0,hometeam,SDN
SDN201704190,4,1,0.0,3,-3.0,hometeam,SDN
SDN201704190,5,1,2.0,2,0.0,hometeam,SDN
SDN201704190,6,1,0.0,4,-4.0,hometeam,SDN
SDN201704190,7,1,2.0,3,-1.0,hometeam,SDN
SDN201704190,8,1,2.0,5,-3.0,hometeam,SDN
SDN201704200,1,0,4.0,3,1.0,visteam,ARI
SDN201704200,2,0,2.0,5,-3.0,visteam,ARI
SDN201704200,3,0,0.0,4,-4.0,visteam,ARI
SDN201704200,4,0,2.0,3,-1.0,visteam,ARI
SDN201704200,5,0,2.0,2,0.0,visteam,ARI
SDN201704200,6,0,2.0,3,-1.0,visteam,ARI
SDN201704200,7,0,4.0,3,1.0,visteam,ARI
SDN201704200,8,0,4.0,1,3.0,visteam,ARI
SDN201704200,9,0,4.0,1,3.0,visteam,ARI
SDN201704200,1,1,6.0,1,5.0,hometeam,SDN
SDN201704200,2,1,0.0,3,-3.0,hometeam,SDN
SDN201704200,3,1,0.0,3,-3.0,hometeam,SDN
SDN201704200,4,1,2.0,3,-1.0,hometeam,SDN
SDN201704200,5,1,4.0,4,0.0,hometeam,SDN
SDN201704200,6,1,6.0,0,6.0,hometeam,SDN
SDN201704200,7,1,6.0,1,5.0,hometeam,SDN
SDN201704200,8,1,4.0,1,3.0,hometeam,SDN
SDN201704210,1,0,2.0,3,-1.0,visteam,MIA
SDN201704210,2,0,4.0,3,1.0,visteam,MIA
SDN201704210,3,0,2.0,2,0.0,visteam,MIA
SDN201704210,4,0,2.0,2,0.0,visteam,MIA
SDN201704210,5,0,0.0,3,-3.0,visteam,MIA
SDN201704210,6,0,2.0,2,0.0,visteam,MIA
SDN201704210,7,0,4.0,2,2.0,visteam,MIA
SDN201704210,8,0,0.0,3,-3.0,visteam,MIA
SDN201704210,9,0,6.0,4,2.0,visteam,MIA
SDN201704210,1,1,2.0,5,-3.0,hometeam,SDN
SDN201704210,2,1,0.0,5,-5.0,hometeam,SDN
SDN201704210,3,1,0.0,3,-3.0,hometeam,SDN
SDN201704210,4,1,4.0,3,1.0,hometeam,SDN
SDN201704210,5,1,2.0,2,0.0,hometeam,SDN
SDN201704210,6,1,6.0,1,5.0,hometeam,SDN
SDN201704210,7,1,6.0,5,1.0,hometeam,SDN
SDN201704210,8,1,2.0,2,0.0,hometeam,SDN
SDN201704220,1,0,2.0,2,0.0,visteam,MIA
SDN201704220,2,0,2.0,3,-1.0,visteam,MIA
SDN201704220,3,0,2.0,4,-2.0,visteam,MIA
SDN201704220,4,0,0.0,3,-3.0,visteam,MIA
SDN201704220,5,0,2.0,3,-1.0,visteam,MIA
SDN201704220,6,0,4.0,2,2.0,visteam,MIA
SDN201704220,7,0,2.0,3,-1.0,visteam,MIA
SDN201704220,8,0,0.0,3,-3.0,visteam,MIA
SDN201704220,9,0,2.0,2,0.0,visteam,MIA
SDN201704220,10,0,4.0,1,3.0,visteam,MIA
SDN201704220,11,0,2.0,6,-4.0,visteam,MIA
SDN201704220,1,1,2.0,3,-1.0,hometeam,SDN
SDN201704220,2,1,2.0,2,0.0,hometeam,SDN
SDN201704220,3,1,4.0,2,2.0,hometeam,SDN
SDN201704220,4,1,8.0,1,7.0,hometeam,SDN
SDN201704220,5,1,4.0,1,3.0,hometeam,SDN
SDN201704220,6,1,6.0,0,6.0,hometeam,SDN
SDN201704220,7,1,4.0,1,3.0,hometeam,SDN
SDN201704220,8,1,0.0,3,-3.0,hometeam,SDN
SDN201704220,9,1,4.0,4,0.0,hometeam,SDN
SDN201704220,10,1,4.0,3,1.0,hometeam,SDN
SDN201704220,11,1,6.0,5,1.0,hometeam,SDN
SDN201704230,1,0,2.0,3,-1.0,visteam,MIA
SDN201704230,2,0,4.0,3,1.0,visteam,MIA
SDN201704230,3,0,4.0,2,2.0,visteam,MIA
SDN201704230,4,0,4.0,1,3.0,visteam,MIA
SDN201704230,5,0,0.0,3,-3.0,visteam,MIA
SDN201704230,6,0,6.0,6,0.0,visteam,MIA
SDN201704230,7,0,4.0,3,1.0,visteam,MIA
SDN201704230,8,0,2.0,2,0.0,visteam,MIA
SDN201704230,9,0,0.0,5,-5.0,visteam,MIA
SDN201704230,1,1,2.0,4,-2.0,hometeam,SDN
SDN201704230,2,1,2.0,3,-1.0,hometeam,SDN
SDN201704230,3,1,0.0,4,-4.0,hometeam,SDN
SDN201704230,4,1,6.0,2,4.0,hometeam,SDN
SDN201704230,5,1,4.0,2,2.0,hometeam,SDN
SDN201704230,6,1,2.0,2,0.0,hometeam,SDN
SDN201704230,7,1,2.0,2,0.0,hometeam,SDN
SDN201704230,8,1,0.0,4,-4.0,hometeam,SDN
SDN201704230,9,1,0.0,3,-3.0,hometeam,SDN
SDN201705020,1,0,4.0,2,2.0,visteam,COL
SDN201705020,2,0,0.0,5,-5.0,visteam,COL
SDN201705020,3,0,2.0,2,0.0,visteam,COL
SDN201705020,4,0,2.0,2,0.0,visteam,COL
SDN201705020,5,0,4.0,1,3.0,visteam,COL
SDN201705020,6,0,2.0,2,0.0,visteam,COL
SDN201705020,7,0,4.0,2,2.0,visteam,COL
SDN201705020,8,0,8.0,3,5.0,visteam,COL
SDN201705020,9,0,4.0,1,3.0,visteam,COL
SDN201705020,1,1,0.0,3,-3.0,hometeam,SDN
SDN201705020,2,1,2.0,2,0.0,hometeam,SDN
SDN201705020,3,1,0.0,3,-3.0,hometeam,SDN
SDN201705020,4,1,4.0,3,1.0,hometeam,SDN
SDN201705020,5,1,6.0,1,5.0,hometeam,SDN
SDN201705020,6,1,8.0,4,4.0,hometeam,SDN
SDN201705020,7,1,6.0,4,2.0,hometeam,SDN
SDN201705020,8,1,4.0,1,3.0,hometeam,SDN
SDN201705030,1,0,4.0,5,-1.0,visteam,COL
SDN201705030,2,0,2.0,3,-1.0,visteam,COL
SDN201705030,3,0,0.0,5,-5.0,visteam,COL
SDN201705030,4,0,0.0,6,-6.0,visteam,COL
SDN201705030,5,0,2.0,7,-5.0,visteam,COL
SDN201705030,6,0,0.0,3,-3.0,visteam,COL
SDN201705030,7,0,2.0,4,-2.0,visteam,COL
SDN201705030,8,0,2.0,3,-1.0,visteam,COL
SDN201705030,9,0,4.0,1,3.0,visteam,COL
SDN201705030,1,1,0.0,4,-4.0,hometeam,SDN
SDN201705030,2,1,0.0,4,-4.0,hometeam,SDN
SDN201705030,3,1,0.0,3,-3.0,hometeam,SDN
SDN201705030,4,1,2.0,4,-2.0,hometeam,SDN
SDN201705030,5,1,4.0,5,-1.0,hometeam,SDN
SDN201705030,6,1,2.0,2,0.0,hometeam,SDN
SDN201705030,7,1,2.0,3,-1.0,hometeam,SDN
SDN201705030,8,1,2.0,2,0.0,hometeam,SDN
SDN201705030,9,1,4.0,1,3.0,hometeam,SDN
SDN201705040,1,0,4.0,2,2.0,visteam,COL
SDN201705040,2,0,0.0,5,-5.0,visteam,COL
SDN201705040,3,0,6.0,2,4.0,visteam,COL
SDN201705040,4,0,0.0,3,-3.0,visteam,COL
SDN201705040,5,0,2.0,2,0.0,visteam,COL
SDN201705040,6,0,2.0,3,-1.0,visteam,COL
SDN201705040,7,0,6.0,1,5.0,visteam,COL
SDN201705040,8,0,2.0,3,-1.0,visteam,COL
SDN201705040,9,0,2.0,2,0.0,visteam,COL
SDN201705040,10,0,2.0,3,-1.0,visteam,COL
SDN201705040,11,0,4.0,5,-1.0,visteam,COL
SDN201705040,1,1,0.0,3,-3.0,hometeam,SDN
SDN201705040,2,1,0.0,3,-3.0,hometeam,SDN
SDN201705040,3,1,0.0,4,-4.0,hometeam,SDN
SDN201705040,4,1,0.0,5,-5.0,hometeam,SDN
SDN201705040,5,1,6.0,0,6.0,hometeam,SDN
SDN201705040,6,1,2.0,2,0.0,hometeam,SDN
SDN201705040,7,1,6.0,3,3.0,hometeam,SDN
SDN201705040,8,1,8.0,3,5.0,hometeam,SDN
SDN201705040,9,1,4.0,4,0.0,hometeam,SDN
SDN201705040,10,1,2.0,4,-2.0,hometeam,SDN
SDN201705040,11,1,2.0,3,-1.0,hometeam,SDN
SDN201705050,1,0,8.0,1,7.0,visteam,LAN
SDN201705050,2,0,2.0,5,-3.0,visteam,LAN
SDN201705050,3,0,0.0,3,-3.0,visteam,LAN
SDN201705050,4,0,6.0,2,4.0,visteam,LAN
SDN201705050,5,0,0.0,3,-3.0,visteam,LAN
SDN201705050,6,0,2.0,3,-1.0,visteam,LAN
SDN201705050,7,0,4.0,4,0.0,visteam,LAN
SDN201705050,8,0,6.0,3,3.0,visteam,LAN
SDN201705050,9,0,6.0,4,2.0,visteam,LAN
SDN201705050,1,1,2.0,3,-1.0,hometeam,SDN
SDN201705050,2,1,6.0,0,6.0,hometeam,SDN
SDN201705050,3,1,6.0,0,6.0,hometeam,SDN
SDN201705050,4,1,6.0,3,3.0,hometeam,SDN
SDN201705050,5,1,2.0,4,-2.0,hometeam,SDN
SDN201705050,6,1,10.0,1,9.0,hometeam,SDN
SDN201705050,7,1,2.0,3,-1.0,hometeam,SDN
SDN201705050,8,1,2.0,3,-1.0,hometeam,SDN
SDN201705050,9,1,4.0,1,3.0,hometeam,SDN
SDN201705060,1,0,4.0,2,2.0,visteam,LAN
SDN201705060,2,0,4.0,1,3.0,visteam,LAN
SDN201705060,3,0,4.0,2,2.0,visteam,LAN
SDN201705060,4,0,2.0,8,-6.0,visteam,LAN
SDN201705060,5,0,8.0,3,5.0,visteam,LAN
SDN201705060,6,0,2.0,2,0.0,visteam,LAN
SDN201705060,7,0,2.0,2,0.0,visteam,LAN
SDN201705060,8,0,4.0,1,3.0,visteam,LAN
SDN201705060,9,0,12.0,4,8.0,visteam,LAN
SDN201705060,1,1,0.0,4,-4.0,hometeam,SDN
SDN201705060,2,1,6.0,1,5.0,hometeam,SDN
SDN201705060,3,1,4.0,1,3.0,hometeam,SDN
SDN201705060,4,1,4.0,3,1.0,hometeam,SDN
SDN201705060,5,1,4.0,2,2.0,hometeam,SDN
SDN201705060,6,1,0.0,3,-3.0,hometeam,SDN
SDN201705060,7,1,2.0,2,0.0,hometeam,SDN
SDN201705060,8,1,12.0,1,11.0,hometeam,SDN
SDN201705060,9,1,6.0,5,1.0,hometeam,SDN
SDN201705080,1,0,6.0,0,6.0,visteam,TEX
SDN201705080,2,0,4.0,2,2.0,visteam,TEX
SDN201705080,3,0,4.0,2,2.0,visteam,TEX
SDN201705080,4,0,2.0,4,-2.0,visteam,TEX
SDN201705080,5,0,6.0,2,4.0,visteam,TEX
SDN201705080,6,0,8.0,1,7.0,visteam,TEX
SDN201705080,7,0,4.0,2,2.0,visteam,TEX
SDN201705080,8,0,2.0,2,0.0,visteam,TEX
SDN201705080,9,0,4.0,1,3.0,visteam,TEX
SDN201705080,1,1,0.0,4,-4.0,hometeam,SDN
SDN201705080,2,1,0.0,7,-7.0,hometeam,SDN
SDN201705080,3,1,4.0,2,2.0,hometeam,SDN
SDN201705080,4,1,6.0,3,3.0,hometeam,SDN
SDN201705080,5,1,2.0,2,0.0,hometeam,SDN
SDN201705080,6,1,2.0,2,0.0,hometeam,SDN
SDN201705080,7,1,6.0,3,3.0,hometeam,SDN
SDN201705080,8,1,2.0,2,0.0,hometeam,SDN
SDN201705090,1,0,8.0,4,4.0,visteam,TEX
SDN201705090,2,0,6.0,1,5.0,visteam,TEX
SDN201705090,3,0,6.0,3,3.0,visteam,TEX
SDN201705090,4,0,2.0,5,-3.0,visteam,TEX
SDN201705090,5,0,2.0,2,0.0,visteam,TEX
SDN201705090,6,0,2.0,2,0.0,visteam,TEX
SDN201705090,7,0,6.0,3,3.0,visteam,TEX
SDN201705090,8,0,2.0,3,-1.0,visteam,TEX
SDN201705090,9,0,4.0,2,2.0,visteam,TEX
SDN201705090,1,1,4.0,1,3.0,hometeam,SDN
SDN201705090,2,1,0.0,3,-3.0,hometeam,SDN
SDN201705090,3,1,0.0,3,-3.0,hometeam,SDN
SDN201705090,4,1,0.0,5,-5.0,hometeam,SDN
SDN201705090,5,1,0.0,3,-3.0,hometeam,SDN
SDN201705090,6,1,2.0,3,-1.0,hometeam,SDN
SDN201705090,7,1,2.0,2,0.0,hometeam,SDN
SDN201705090,8,1,0.0,3,-3.0,hometeam,SDN
SDN201705090,9,1,2.0,2,0.0,hometeam,SDN
SDN201705150,1,0,2.0,2,0.0,visteam,MIL
SDN201705150,2,0,2.0,3,-1.0,visteam,MIL
SDN201705150,3,0,6.0,0,6.0,visteam,MIL
SDN201705150,4,0,4.0,4,0.0,visteam,MIL
SDN201705150,5,0,4.0,1,3.0,visteam,MIL
SDN201705150,6,0,4.0,2,2.0,visteam,MIL
SDN201705150,7,0,10.0,2,8.0,visteam,MIL
SDN201705150,8,0,4.0,2,2.0,visteam,MIL
SDN201705150,9,0,0.0,3,-3.0,visteam,MIL
SDN201705150,10,0,8.0,1,7.0,visteam,MIL
SDN201705150,1,1,2.0,2,0.0,hometeam,SDN
SDN201705150,2,1,4.0,5,-1.0,hometeam,SDN
SDN201705150,3,1,2.0,2,0.0,hometeam,SDN
SDN201705150,4,1,4.0,2,2.0,hometeam,SDN
SDN201705150,5,1,4.0,3,1.0,hometeam,SDN
SDN201705150,6,1,4.0,3,1.0,hometeam,SDN
SDN201705150,7,1,4.0,3,1.0,hometeam,SDN
SDN201705150,8,1,4.0,2,2.0,hometeam,SDN
SDN201705150,9,1,6.0,4,2.0,hometeam,SDN
SDN201705150,10,1,4.0,1,3.0,hometeam,SDN
SDN201705160,1,0,2.0,8,-6.0,visteam,MIL
SDN201705160,2,0,2.0,2,0.0,visteam,MIL
SDN201705160,3,0,2.0,3,-1.0,visteam,MIL
SDN201705160,4,0,2.0,3,-1.0,visteam,MIL
SDN201705160,5,0,4.0,1,3.0,visteam,MIL
SDN201705160,6,0,2.0,4,-2.0,visteam,MIL
SDN201705160,7,0,2.0,2,0.0,visteam,MIL
SDN201705160,8,0,2.0,3,-1.0,visteam,MIL
SDN201705160,9,0,2.0,4,-2.0,visteam,MIL
SDN201705160,1,1,2.0,2,0.0,hometeam,SDN
SDN201705160,2,1,0.0,4,-4.0,hometeam,SDN
SDN201705160,3,1,8.0,0,8.0,hometeam,SDN
SDN201705160,4,1,4.0,3,1.0,hometeam,SDN
SDN201705160,5,1,2.0,3,-1.0,hometeam,SDN
SDN201705160,6,1,4.0,2,2.0,hometeam,SDN
SDN201705160,7,1,0.0,4,-4.0,hometeam,SDN
SDN201705160,8,1,0.0,4,-4.0,hometeam,SDN
SDN201705160,9,1,0.0,3,-3.0,hometeam,SDN
SDN201705170,1,0,4.0,4,0.0,visteam,MIL
SDN201705170,2,0,2.0,2,0.0,visteam,MIL
SDN201705170,3,0,2.0,2,0.0,visteam,MIL
SDN201705170,4,0,0.0,3,-3.0,visteam,MIL
SDN201705170,5,0,4.0,1,3.0,visteam,MIL
SDN201705170,6,0,2.0,2,0.0,visteam,MIL
SDN201705170,7,0,6.0,1,5.0,visteam,MIL
SDN201705170,8,0,2.0,3,-1.0,visteam,MIL
SDN201705170,9,0,0.0,7,-7.0,visteam,MIL
SDN201705170,1,1,0.0,4,-4.0,hometeam,SDN
SDN201705170,2,1,4.0,2,2.0,hometeam,SDN
SDN201705170,3,1,2.0,2,0.0,hometeam,SDN
SDN201705170,4,1,0.0,3,-3.0,hometeam,SDN
SDN201705170,5,1,0.0,4,-4.0,hometeam,SDN
SDN201705170,6,1,2.0,4,-2.0,hometeam,SDN
SDN201705170,7,1,4.0,3,1.0,hometeam,SDN
SDN201705170,8,1,0.0,4,-4.0,hometeam,SDN
SDN201705170,9,1,6.0,2,4.0,hometeam,SDN
SDN201705180,1,0,0.0,4,-4.0,visteam,MIL
SDN201705180,2,0,6.0,3,3.0,visteam,MIL
SDN201705180,3,0,2.0,4,-2.0,visteam,MIL
SDN201705180,4,0,4.0,1,3.0,visteam,MIL
SDN201705180,5,0,0.0,6,-6.0,visteam,MIL
SDN201705180,6,0,2.0,2,0.0,visteam,MIL
SDN201705180,7,0,0.0,6,-6.0,visteam,MIL
SDN201705180,8,0,2.0,2,0.0,visteam,MIL
SDN201705180,9,0,4.0,3,1.0,visteam,MIL
SDN201705180,1,1,0.0,3,-3.0,hometeam,SDN
SDN201705180,2,1,4.0,2,2.0,hometeam,SDN
SDN201705180,3,1,2.0,2,0.0,hometeam,SDN
SDN201705180,4,1,2.0,3,-1.0,hometeam,SDN
SDN201705180,5,1,0.0,4,-4.0,hometeam,SDN
SDN201705180,6,1,4.0,3,1.0,hometeam,SDN
SDN201705180,7,1,4.0,2,2.0,hometeam,SDN
SDN201705180,8,1,4.0,1,3.0,hometeam,SDN
SDN201705180,9,1,10.0,2,8.0,hometeam,SDN
SDN201705190,1,0,16.0,7,9.0,visteam,ARI
SDN201705190,2,0,2.0,3,-1.0,visteam,ARI
SDN201705190,3,0,4.0,1,3.0,visteam,ARI
SDN201705190,4,0,4.0,1,3.0,visteam,ARI
SDN201705190,5,0,4.0,2,2.0,visteam,ARI
SDN201705190,6,0,8.0,2,6.0,visteam,ARI
SDN201705190,7,0,4.0,4,0.0,visteam,ARI
SDN201705190,8,0,2.0,4,-2.0,visteam,ARI
SDN201705190,9,0,0.0,4,-4.0,visteam,ARI
SDN201705190,1,1,4.0,2,2.0,hometeam,SDN
SDN201705190,2,1,2.0,4,-2.0,hometeam,SDN
SDN201705190,3,1,0.0,3,-3.0,hometeam,SDN
SDN201705190,4,1,4.0,2,2.0,hometeam,SDN
SDN201705190,5,1,0.0,3,-3.0,hometeam,SDN
SDN201705190,6,1,2.0,2,0.0,hometeam,SDN
SDN201705190,7,1,6.0,1,5.0,hometeam,SDN
SDN201705190,8,1,2.0,2,0.0,hometeam,SDN
SDN201705190,9,1,0.0,7,-7.0,hometeam,SDN
SDN201705200,1,0,6.0,6,0.0,visteam,ARI
SDN201705200,2,0,6.0,4,2.0,visteam,ARI
SDN201705200,3,0,0.0,4,-4.0,visteam,ARI
SDN201705200,4,0,4.0,5,-1.0,visteam,ARI
SDN201705200,5,0,0.0,4,-4.0,visteam,ARI
SDN201705200,6,0,4.0,1,3.0,visteam,ARI
SDN201705200,7,0,0.0,3,-3.0,visteam,ARI
SDN201705200,8,0,0.0,3,-3.0,visteam,ARI
SDN201705200,9,0,10.0,2,8.0,visteam,ARI
SDN201705200,1,1,2.0,2,0.0,hometeam,SDN
SDN201705200,2,1,0.0,3,-3.0,hometeam,SDN
SDN201705200,3,1,2.0,3,-1.0,hometeam,SDN
SDN201705200,4,1,2.0,2,0.0,hometeam,SDN
SDN201705200,5,1,2.0,2,0.0,hometeam,SDN
SDN201705200,6,1,2.0,4,-2.0,hometeam,SDN
SDN201705200,7,1,2.0,2,0.0,hometeam,SDN
SDN201705200,8,1,12.0,1,11.0,hometeam,SDN
SDN201705200,9,1,6.0,4,2.0,hometeam,SDN
SDN201705210,1,0,0.0,3,-3.0,visteam,ARI
SDN201705210,2,0,0.0,3,-3.0,visteam,ARI
SDN201705210,3,0,2.0,3,-1.0,visteam,ARI
SDN201705210,4,0,0.0,3,-3.0,visteam,ARI
SDN201705210,5,0,4.0,2,2.0,visteam,ARI
SDN201705210,6,0,2.0,3,-1.0,visteam,ARI
SDN201705210,7,0,4.0,1,3.0,visteam,ARI
SDN201705210,8,0,4.0,3,1.0,visteam,ARI
SDN201705210,9,0,0.0,4,-4.0,visteam,ARI
SDN201705210,1,1,0.0,3,-3.0,hometeam,SDN
SDN201705210,2,1,0.0,3,-3.0,hometeam,SDN
SDN201705210,3,1,0.0,3,-3.0,hometeam,SDN
SDN201705210,4,1,4.0,2,2.0,hometeam,SDN
SDN201705210,5,1,2.0,8,-6.0,hometeam,SDN
SDN201705210,6,1,0.0,3,-3.0,hometeam,SDN
SDN201705210,7,1,0.0,3,-3.0,hometeam,SDN
SDN201705210,8,1,6.0,4,2.0,hometeam,SDN
SDN201705290,1,0,8.0,3,5.0,visteam,CHN
SDN201705290,2,0,4.0,4,0.0,visteam,CHN
SDN201705290,3,0,0.0,4,-4.0,visteam,CHN
SDN201705290,4,0,4.0,2,2.0,visteam,CHN
SDN201705290,5,0,4.0,2,2.0,visteam,CHN
SDN201705290,6,0,2.0,2,0.0,visteam,CHN
SDN201705290,7,0,6.0,2,4.0,visteam,CHN
SDN201705290,8,0,6.0,1,5.0,visteam,CHN
SDN201705290,9,0,2.0,2,0.0,visteam,CHN
SDN201705290,1,1,4.0,1,3.0,hometeam,SDN
SDN201705290,2,1,2.0,2,0.0,hometeam,SDN
SDN201705290,3,1,4.0,1,3.0,hometeam,SDN
SDN201705290,4,1,4.0,5,-1.0,hometeam,SDN
SDN201705290,5,1,0.0,6,-6.0,hometeam,SDN
SDN201705290,6,1,2.0,3,-1.0,hometeam,SDN
SDN201705290,7,1,2.0,2,0.0,hometeam,SDN
SDN201705290,8,1,4.0,3,1.0,hometeam,SDN
SDN201705300,1,0,0.0,3,-3.0,visteam,CHN
SDN201705300,2,0,4.0,3,1.0,visteam,CHN
SDN201705300,3,0,6.0,2,4.0,visteam,CHN
