1,10,2,3,4,5,6,7,8,9,game_id,home_away
montm002,schwk001,contw001,rizza001,baezj001,bryak001,russa002,zobrb001,happi001,heywj001,BAL201707140,away
milew001,trumm001,josec002,davic003,schoj001,machm001,tejar001,manct001,jonea003,smits002,BAL201707150,home
arrij001,jay-j001,contw001,rizza001,baezj001,bryak001,russa002,happi001,almoa002,heywj001,BAL201707150,away
jimeu001,trumm001,castw002,davic003,giavj001,machm001,schoj001,manct001,jonea003,rickj001,BAL201707160,home
quinj001,schwk001,contw001,rizza001,zobrb001,bryak001,russa002,jay-j001,happi001,heywj001,BAL201707160,away
tillc001,trumm001,castw002,davic003,schoj001,machm001,tejar001,manct001,jonea003,smits002,BAL201707170,home
casha001,choos001,lucrj001,gallj002,odorr001,belta001,andre001,robid003,gomec002,mazan001,BAL201707170,away
bundd001,trumm001,castw002,davic003,schoj001,machm001,tejar001,manct001,jonea003,smits002,BAL201707180,home
rosst001,napom001,lucrj001,gallj002,odorr001,belta001,andre001,mazan001,gomec002,choos001,BAL201707180,away
gausk001,trumm001,josec002,davic003,schoj001,machm001,tejar001,manct001,jonea003,rickj001,BAL201707190,home
perem004,napom001,chirr001,gallj002,odorr001,belta001,andre001,mazan001,gomec002,choos001,BAL201707190,away
milew001,trumm001,castw002,davic003,schoj001,machm001,tejar001,manct001,jonea003,rickj001,BAL201707200,home
hamec001,lucrj001,chirr001,napom001,odorr001,belta001,andre001,deshd002,gomec002,choos001,BAL201707200,away
jimeu001,trumm001,josec002,davic003,schoj001,machm001,tejar001,manct001,jonea003,rickj001,BAL201707210,home
fierm001,beltc001,mccab002,gurry001,altuj001,morac001,brega001,gonzm002,sprig001,reddj001,BAL201707210,away
tillc001,trumm001,castw002,davic003,schoj001,machm001,tejar001,manct001,jonea003,smits002,BAL201707220,home
mchuc001,beltc001,gatte001,gurry001,altuj001,morac001,brega001,reddj001,marij002,sprig001,BAL201707220,away
bundd001,kim-h001,josec002,davic003,schoj001,machm001,tejar001,manct001,jonea003,trumm001,BAL201707230,home
mccul002,gatte001,mccab002,gurry001,altuj001,brega001,gonzm002,aokin001,marij002,reddj001,BAL201707230,away
jimeu001,manct001,josec002,davic003,schoj001,machm001,tejar001,gentc001,jonea003,rickj001,BAL201707310,home
duffd001,mossb001,peres002,hosme001,merrw001,mousm001,escoa003,gorda001,cainl001,cabrm002,BAL201707310,away
bundd001,smits002,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,rickj001,BAL201708010,home
kenni001,mossb001,peres002,hosme001,merrw001,mousm001,escoa003,gorda001,cainl001,cabrm002,BAL201708010,away
hellj001,manct001,josec002,davic003,schoj001,machm001,beckt001,gentc001,jonea003,rickj001,BAL201708020,home
vargj001,mousm001,peres002,hosme001,merrw001,torrr002,escoa003,cabrm002,gorda001,bonij002,BAL201708020,away
tillc001,manct001,castw002,davic003,schoj001,machm001,beckt001,gentc001,jonea003,rickj001,BAL201708030,home
boydm001,martv001,mccaj001,cabrm001,kinsi001,castn001,iglej001,uptoj001,mahtm001,adduj002,BAL201708030,away
gausk001,smits002,josec002,davic003,schoj001,machm001,beckt001,gentc001,jonea003,rickj001,BAL201708040,home
verlj001,martv001,mccaj001,cabrm001,kinsi001,castn001,iglej001,uptoj001,mahtm001,adduj002,BAL201708040,away
milew001,smits002,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,rickj001,BAL201708050,home
verhd001,martv001,mccaj001,cabrm001,kinsi001,castn001,iglej001,uptoj001,mahtm001,adduj002,BAL201708050,away
jimeu001,manct001,josec002,davic003,schoj001,machm001,beckt001,smits002,jonea003,rickj001,BAL201708060,home
sanca004,martv001,hickj001,romia001,kinsi001,castn001,machd001,uptoj001,mahtm001,adduj002,BAL201708060,away
hellj001,trumm001,josec002,manct001,schoj001,machm001,beckt001,gentc001,jonea003,santa003,BAL201708180,home
heana001,pujoa001,maldm001,cronc002,cowak001,valbl001,simma001,reveb001,troum001,calhk001,BAL201708180,away
gausk001,trumm001,castw002,manct001,schoj001,machm001,beckt001,smits002,jonea003,santa003,BAL201708190,home
ramij002,pujoa001,maldm001,cronc002,cowak001,valbl001,simma001,reveb001,troum001,calhk001,BAL201708190,away
tillc001,smits002,josec002,davic003,schoj001,machm001,beckt001,manct001,jonea003,trumm001,BAL201708200,home
bridp001,pujoa001,gratj001,cronc002,pennc001,valbl001,simma001,reveb001,troum001,calhk001,BAL201708200,away
milew001,trumm001,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,smits002,BAL201708210,home
smitc002,davik003,garnd001,healr001,lowrj001,chapm001,semim001,davir003,poweb002,pindc001,BAL201708210,away
jimeu001,trumm001,josec002,davic003,schoj001,machm001,beckt001,manct001,jonea003,smits002,BAL201708220,home
blacp001,healr001,maxwb001,olsom001,lowrj001,chapm001,pindc001,davik003,poweb002,joycm001,BAL201708220,away
bundd001,trumm001,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,flahr001,BAL201708230,home
gossd001,healr001,maxwb001,olsom001,pindc001,chapm001,semim001,davik003,poweb002,joycm001,BAL201708230,away
tillc001,trumm001,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,gentc001,BAL201708280,home
gonzm005,cruzn002,zunim001,alony001,canor001,seagk001,seguj002,gameb001,hereg002,valed001,BAL201708280,away
bundd001,smits002,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,gentc001,BAL201708290,home
ramie004,cruzn002,zunim001,alony001,canor001,seagk001,seguj002,gameb001,hereg002,valed001,BAL201708290,away
jimeu001,trumm001,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,gentc001,BAL201708300,home
miraa002,cruzn002,zunim001,alony001,canor001,seagk001,mottt001,gameb001,hereg002,hanim001,BAL201708300,away
hellj001,trumm001,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,smits002,BAL201708310,home
estrm001,morak001,montm001,pears001,barnd001,donaj001,goinr001,carre001,pillk001,bautj002,BAL201708310,away
gausk001,trumm001,josec002,davic003,schoj001,machm001,beckt001,manct001,jonea003,smits002,BAL201709010,home
biagj001,morak001,loper002,pears001,barnd001,donaj001,goinr001,carre001,pillk001,hernt002,BAL201709010,away
milew001,trumm001,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,smits002,BAL201709020,home
strom001,morak001,maill001,smoaj001,barnd001,donaj001,goinr001,pears001,pillk001,bautj002,BAL201709020,away
tillc001,trumm001,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,rickj001,BAL201709030,home
andeb004,morak001,montm001,smoaj001,urenr001,donaj001,goinr001,hernt002,pillk001,bautj002,BAL201709030,away
bundd001,trumm001,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,rickj001,BAL201709040,home
montj004,headc001,romia002,birdg001,casts001,frazt001,gregd001,gardb001,ellsj001,judga001,BAL201709040,away
hellj001,trumm001,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,rickj001,BAL201709050,home
sabac001,hollm001,romia002,birdg001,casts001,frazt001,gregd001,gardb001,ellsj001,judga001,BAL201709050,away
gausk001,trumm001,josec002,davic003,schoj001,machm001,beckt001,manct001,jonea003,smits002,BAL201709070,home
grays001,hollm001,romia002,headc001,casts001,frazt001,gregd001,gardb001,ellsj001,judga001,BAL201709070,away
bundd001,alvap001,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,haysa001,BAL201709180,home
fistd001,vazqc001,leons001,morem001,pedrd001,dever001,bogax001,benia002,bradj001,bettm001,BAL201709180,away
gausk001,trumm001,josec002,davic003,schoj001,machm001,beckt001,manct001,jonea003,haysa001,BAL201709190,home
pomed001,travs001,vazqc001,morem001,holtb002,dever001,bogax001,benia002,bradj001,bettm001,BAL201709190,away
milew001,trumm001,castw002,davic003,schoj001,flahr001,hardj003,manct001,jonea003,haysa001,BAL201709200,home
salec001,ramih003,leons001,travs001,pedrd001,marrd001,bogax001,benia002,bradj001,bettm001,BAL201709200,away
ynoag001,trumm001,castw002,davic003,schoj001,machm001,hardj003,manct001,jonea003,haysa001,BAL201709210,home
andrm001,dudal001,sucrj001,morrl001,millb002,longe001,robed004,dickc002,smitm007,souzs001,BAL201709210,away
jimeu001,alvap001,josec002,davic003,schoj001,machm001,beckt001,manct001,jonea003,haysa001,BAL201709220,home
cobba001,dudal001,ramow001,morrl001,robed004,longe001,hecha001,dickc002,kierk001,souzs001,BAL201709220,away
hellj001,trumm001,castw002,davic003,schoj001,machm001,beckt001,manct001,jonea003,haysa001,BAL201709230,home
odorj001,morrl001,ramow001,dudal001,millb002,longe001,hecha001,dickc002,kierk001,souzs001,BAL201709230,away
porcr001,ramih003,leons001,morem001,pedrd001,sandp001,bogax001,benia002,bradj001,bettm001,BOS201704030,home
coleg001,polag001,cervf001,bellj005,harrj002,freed001,mercj002,fraza001,marts002,mccua001,BOS201704030,away
salec001,ramih003,leons001,morem001,pedrd001,sandp001,bogax001,benia002,bradj001,younc004,BOS201704050,home
tailj001,fraza001,cervf001,bellj005,harrj002,freed001,mercj002,polag001,marts002,mccua001,BOS201704050,away
pomed001,ramih003,vazqc001,morem001,pedrd001,sandp001,bogax001,younc004,benia002,bettm001,BOS201704110,home
bundd001,trumm001,castw002,davic003,schoj001,machm001,hardj003,manct001,jonea003,gentc001,BOS201704110,away
wrigs001,ramih003,leons001,morem001,pedrd001,sandp001,bogax001,younc004,benia002,bettm001,BOS201704120,home
jimeu001,trumm001,castw002,davic003,schoj001,machm001,hardj003,manct001,jonea003,smits002,BOS201704120,away
rodre004,ramih003,vazqc001,morem001,pedrd001,hernm003,bogax001,holtb002,benia002,bettm001,BOS201704130,home
kuhlc001,freed001,stewc001,bellj005,gossp001,harrj002,mercj002,polag001,marts002,mccua001,BOS201704130,away
porcr001,ramih003,leons001,morem001,pedrd001,sandp001,bogax001,younc004,benia002,bettm001,BOS201704140,home
archc001,petes002,norrd001,morrl001,millb002,longe001,beckt001,dickc002,kierk001,souzs001,BOS201704140,away
salec001,ramih003,leons001,morem001,pedrd001,sandp001,bogax001,younc004,benia002,bettm001,BOS201704150,home
odorj001,weekr001,norrd001,morrl001,robed004,longe001,beckt001,bourp001,kierk001,souzs001,BOS201704150,away
pomed001,ramih003,vazqc001,morem001,pedrd001,sandp001,bogax001,younc004,benia002,bettm001,BOS201704160,home
cobba001,longe001,sucrj001,weekr001,millb002,robed004,beckt001,dickc002,kierk001,souzs001,BOS201704160,away
wrigs001,ramih003,leons001,morem001,pedrd001,hernm003,bogax001,younc004,benia002,bettm001,BOS201704170,home
snelb001,weekr001,norrd001,morrl001,millb002,longe001,beckt001,dickc002,kierk001,souzs001,BOS201704170,away
porcr001,ramih003,leons001,morem001,hernm003,rutlj001,bogax001,benia002,bradj001,bettm001,BOS201704260,home
sevel001,hollm001,romia002,birdg001,casts001,headc001,torrr001,gardb001,ellsj001,judga001,BOS201704260,away
salec001,ramih003,leons001,morem001,pedrd001,hernm003,bogax001,benia002,bradj001,bettm001,BOS201704270,home
tanam001,hollm001,romia002,cartc002,casts001,headc001,torrr001,hicka001,ellsj001,judga001,BOS201704270,away
pomed001,ramih003,vazqc001,morem001,pedrd001,hernm003,bogax001,benia002,bradj001,bettm001,BOS201704280,home
arrij001,schwk001,contw001,rizza001,baezj001,bryak001,russa002,zobrb001,almoa002,heywj001,BOS201704280,away
wrigs001,ramih003,vazqc001,morem001,pedrd001,hernm003,bogax001,benia002,bradj001,bettm001,BOS201704290,home
lackj001,schwk001,montm001,rizza001,zobrb001,bryak001,russa002,jay-j001,almoa002,heywj001,BOS201704290,away
rodre004,ramih003,vazqc001,morem001,pedrd001,hernm003,bogax001,benia002,bradj001,bettm001,BOS201704300,home
hendk001,schwk001,contw001,rizza001,zobrb001,bryak001,russa002,jay-j001,almoa002,heywj001,BOS201704300,away
porcr001,ramih003,leons001,morem001,pedrd001,hernm003,bogax001,benia002,bradj001,bettm001,BOS201705010,home
bundd001,trumm001,josec002,davic003,schoj001,machm001,hardj003,flahr001,jonea003,smits002,BOS201705010,away
salec001,ramih003,leons001,morem001,pedrd001,hernm003,bogax001,benia002,bradj001,bettm001,BOS201705020,home
ashea001,trumm001,josec002,davic003,schoj001,machm001,hardj003,manct001,jonea003,rickj001,BOS201705020,away
pomed001,ramih003,vazqc001,morem001,pedrd001,hernm003,bogax001,younc004,benia002,bettm001,BOS201705030,home
gausk001,trumm001,josec002,davic003,schoj001,machm001,hardj003,manct001,jonea003,rickj001,BOS201705030,away
kendk001,ramih003,vazqc001,morem001,pedrd001,rutlj001,bogax001,benia002,bradj001,bettm001,BOS201705040,home
wilst004,trumm001,josec002,davic003,schoj001,machm001,hardj003,kim-h001,jonea003,smits002,BOS201705040,away
porcr001,younc004,leons001,morem001,pedrd001,rutlj001,bogax001,benia002,bradj001,bettm001,BOS201705120,home
cobba001,weekr001,norrd001,morrl001,millb002,longe001,beckt001,dickc002,kierk001,rasmc001,BOS201705120,away
salec001,younc004,leons001,morem001,pedrd001,marrd001,bogax001,benia002,bradj001,bettm001,BOS201705130,home
snelb001,weekr001,norrd001,morrl001,robed004,longe001,beckt001,bourp001,kierk001,souzs001,BOS201705130,away
pomed001,ramih003,vazqc001,morem001,pedrd001,marrd001,bogax001,benia002,bradj001,bettm001,BOS201705140,home
andrm001,weekr001,sucrj001,morrl001,millb002,longe001,beckt001,dickc002,kierk001,souzs001,BOS201705140,away
porcr001,ramih003,leons001,morem001,pedrd001,marrd001,bogax001,benia002,bradj001,bettm001,BOS201705230,home
casha001,choos001,lucrj001,napom001,odorr001,gallj002,andre001,deshd002,hoyij001,mazan001,BOS201705230,away
salec001,ramih003,leons001,travs001,pedrd001,marrd001,bogax001,younc004,benia002,bettm001,BOS201705240,home
perem004,lucrj001,chirr001,napom001,odorr001,gallj002,andre001,rua-r001,deshd002,choos001,BOS201705240,away
pomed001,ramih003,vazqc001,morem001,pedrd001,marrd001,bogax001,benia002,bradj001,bettm001,BOS201705250,home
martn002,odorr001,lucrj001,napom001,kozmp001,gallj002,andre001,rua-r001,deshd002,mazan001,BOS201705250,away
rodre004,ramih003,vazqc001,morem001,rutlj001,marrd001,bogax001,benia002,bradj001,bettm001,BOS201705260,home
gally001,cruzn002,zunim001,valed001,canor001,seagk001,seguj002,mottt001,hereg002,gameb001,BOS201705260,away
johnb004,ramih003,leons001,morem001,pedrd001,marrd001,bogax001,benia002,bradj001,bettm001,BOS201705270,home
whalr001,cruzn002,zunim001,valed001,canor001,seagk001,seguj002,mottt001,dysoj001,hereg002,BOS201705270,away
porcr001,ramih003,leons001,morem001,pedrd001,marrd001,bogax001,benia002,bradj001,bettm001,BOS201705280,home
bergc001,cruzn002,ruizc001,valed001,canor001,seagk001,seguj002,hereg002,dysoj001,gameb001,BOS201705280,away
johnb004,ramih003,leons001,morem001,pedrd001,sandp001,bogax001,benia002,bradj001,bettm001,BOS201706090,home
zimmj003,martv001,mccaj001,cabrm001,kinsi001,castn001,iglej001,uptoj001,mahtm001,martj006,BOS201706090,away
salec001,ramih003,leons001,morem001,pedrd001,rutlj001,bogax001,benia002,bradj001,bettm001,BOS201706100,home
verlj001,martv001,mccaj001,cabrm001,kinsi001,castn001,iglej001,uptoj001,mahtm001,martj006,BOS201706100,away
pomed001,ramih003,vazqc001,morem001,pedrd001,rutlj001,bogax001,younc004,bradj001,bettm001,BOS201706110,home
norrd002,martv001,mccaj001,cabrm001,kinsi001,castn001,iglej001,uptoj001,mahtm001,martj006,BOS201706110,away
porcr001,ramih003,leons001,morem001,pedrd001,rutlj001,bogax001,benia002,bradj001,bettm001,BOS201706120,home
eickj001,franm004,knapa001,joset001,kendh001,blana001,galvf001,navad002,herro001,altha001,BOS201706120,away
pricd001,ramih003,vazqc001,morem001,pedrd001,rutlj001,bogax001,benia002,bradj001,bettm001,BOS201706130,home
liveb001,saunm001,ruppc001,joset001,kendh001,franm004,galvf001,navad002,herro001,altha001,BOS201706130,away
porcr001,ramih003,leons001,morem001,pedrd001,marrd001,bogax001,benia002,bradj001,bettm001,BOS201706230,home
meyea001,pujoa001,maldm001,valbl001,pennc001,escoy001,simma001,reveb001,maybc001,calhk001,BOS201706230,away
pricd001,ramih003,vazqc001,morem001,pedrd001,marrd001,bogax001,benia002,bradj001,bettm001,BOS201706240,home
ramij002,pujoa001,maldm001,valbl001,espid001,pennc001,simma001,youne003,maybc001,calhk001,BOS201706240,away
fistd001,ramih003,vazqc001,morem001,pedrd001,marrd001,bogax001,benia002,bradj001,bettm001,BOS201706250,home
bridp001,pujoa001,gratj001,valbl001,espid001,cowak001,simma001,reveb001,maybc001,calhk001,BOS201706250,away
salec001,younc004,leons001,morem001,pedrd001,lin-t001,bogax001,benia002,bradj001,bettm001,BOS201706260,home
berrj001,escoe001,gimec001,vargk001,dozib001,sanom001,polaj001,rosae001,buxtb001,grosr001,BOS201706260,away
pomed001,younc004,vazqc001,travs001,pedrd001,marrd001,bogax001,benia002,bradj001,bettm001,BOS201706270,home
santh001,sanom001,castj006,mauej001,dozib001,escoe001,polaj001,rosae001,buxtb001,keplm001,BOS201706270,away
porcr001,travs001,leons001,morem001,pedrd001,marrd001,bogax001,younc004,bradj001,bettm001,BOS201706280,home
mejia001,vargk001,castj006,mauej001,dozib001,sanom001,polaj001,rosae001,keplm001,grosr001,BOS201706280,away
pricd001,ramih003,vazqc001,morem001,lin-t001,marrd001,bogax001,benia002,bradj001,bettm001,BOS201706290,home
gibsk002,sanom001,gimec001,mauej001,dozib001,escoe001,polaj001,grosr001,buxtb001,keplm001,BOS201706290,away
pomed001,ramih003,vazqc001,travs001,pedrd001,marrd001,bogax001,younc004,bradj001,bettm001,BOS201707140,home
montj004,hollm001,sancg002,coopg002,torrr001,headc001,gregd001,gardb001,ellsj001,judga001,BOS201707140,away
salec001,ramih003,leons001,morem001,pedrd001,lin-t001,bogax001,benia002,bradj001,bettm001,BOS201707150,home
sevel001,hollm001,sancg002,coopg002,casts001,headc001,torrr001,frazc001,gardb001,judga001,BOS201707150,away
porcr001,younc004,leons001,travs001,lin-t001,marrd001,bogax001,benia002,bradj001,bettm001,BOS201707161,home
sabac001,hollm001,romia002,choij001,torrr001,headc001,gregd001,frazc001,gardb001,judga001,BOS201707161,away
pricd001,ramih003,vazqc001,morem001,pedrd001,holtb002,lin-t001,benia002,bradj001,bettm001,BOS201707162,home
tanam001,hollm001,sancg002,coopg002,casts001,torrr001,gregd001,frazc001,ellsj001,judga001,BOS201707162,away
rodre004,ramih003,vazqc001,morem001,pedrd001,holtb002,bogax001,benia002,bradj001,bettm001,BOS201707170,home
strom001,morak001,martr004,smoaj001,barnd001,donaj001,tulot001,pears001,pillk001,bautj002,BOS201707170,away
johnb004,younc004,leons001,ramih003,pedrd001,holtb002,marrd001,benia002,bradj001,bettm001,BOS201707180,home
happj001,morak001,martr004,smoaj001,barnd001,donaj001,tulot001,pears001,pillk001,bautj002,BOS201707180,away
pomed001,younc004,vazqc001,morem001,pedrd001,holtb002,marrd001,benia002,bradj001,bettm001,BOS201707190,home
sanca006,morak001,montm001,smoaj001,barnd001,donaj001,tulot001,pears001,pillk001,bautj002,BOS201707190,away
fistd001,pedrd001,leons001,ramih003,holtb002,marrd001,bogax001,younc004,bradj001,bettm001,BOS201707200,home
lirif001,morak001,martr004,smoaj001,barnd001,donaj001,goinr001,pears001,carre001,bautj002,BOS201707200,away
porcr001,nunee002,leons001,ramih003,pedrd001,dever001,bogax001,younc004,bradj001,bettm001,BOS201707280,home
vargj001,mossb001,peres002,hosme001,merrw001,mousm001,escoa003,gorda001,cainl001,bonij002,BOS201707280,away
rodre004,ramih003,vazqc001,morem001,nunee002,dever001,bogax001,benia002,bradj001,bettm001,BOS201707290,home
