game_id,var,value
ANA201706150,winddir,fromlf
ANA201706150,windspeed,7
ANA201706150,fieldcond,unknown
ANA201706150,precip,unknown
ANA201706150,sky,sunny
ANA201706150,timeofgame,168
ANA201706150,attendance,34884
ANA201706150,wp,stram001
ANA201706150,lp,nolar001
ANA201706150,save,
ANA201706150,hometeam_score,2
ANA201706150,awayteam_score,7
ANA201706160,visteam,KCA
ANA201706160,hometeam,ANA
ANA201706160,site,ANA01
ANA201706160,date,2017/06/16
ANA201706160,number,0
ANA201706160,starttime,7:09PM
ANA201706160,daynight,night
ANA201706160,usedh,true
ANA201706160,umphome,buckc901
ANA201706160,ump1b,carlm901
ANA201706160,ump2b,gonzm901
ANA201706160,ump3b,culbf901
ANA201706160,howscored,park
ANA201706160,pitches,pitches
ANA201706160,oscorer,munse701
ANA201706160,temp,84
ANA201706160,winddir,tocf
ANA201706160,windspeed,8
ANA201706160,fieldcond,unknown
ANA201706160,precip,unknown
ANA201706160,sky,sunny
ANA201706160,timeofgame,158
ANA201706160,attendance,34184
ANA201706160,wp,kenni001
ANA201706160,lp,chavj001
ANA201706160,save,herrk001
ANA201706160,hometeam_score,1
ANA201706160,awayteam_score,3
ANA201706170,visteam,KCA
ANA201706170,hometeam,ANA
ANA201706170,site,ANA01
ANA201706170,date,2017/06/17
ANA201706170,number,0
ANA201706170,starttime,5:15PM
ANA201706170,daynight,night
ANA201706170,usedh,true
ANA201706170,umphome,carlm901
ANA201706170,ump1b,gonzm901
ANA201706170,ump2b,culbf901
ANA201706170,ump3b,buckc901
ANA201706170,howscored,park
ANA201706170,pitches,pitches
ANA201706170,oscorer,munse701
ANA201706170,temp,86
ANA201706170,winddir,tocf
ANA201706170,windspeed,8
ANA201706170,fieldcond,unknown
ANA201706170,precip,unknown
ANA201706170,sky,sunny
ANA201706170,timeofgame,171
ANA201706170,attendance,41209
ANA201706170,wp,meyea001
ANA201706170,lp,junij001
ANA201706170,save,
ANA201706170,hometeam_score,9
ANA201706170,awayteam_score,0
ANA201706180,visteam,KCA
ANA201706180,hometeam,ANA
ANA201706180,site,ANA01
ANA201706180,date,2017/06/18
ANA201706180,number,0
ANA201706180,starttime,12:39PM
ANA201706180,daynight,day
ANA201706180,usedh,true
ANA201706180,umphome,gonzm901
ANA201706180,ump1b,culbf901
ANA201706180,ump2b,buckc901
ANA201706180,ump3b,carlm901
ANA201706180,howscored,park
ANA201706180,pitches,pitches
ANA201706180,oscorer,munse701
ANA201706180,temp,84
ANA201706180,winddir,fromcf
ANA201706180,windspeed,9
ANA201706180,fieldcond,unknown
ANA201706180,precip,unknown
ANA201706180,sky,sunny
ANA201706180,timeofgame,208
ANA201706180,attendance,40178
ANA201706180,wp,vargj001
ANA201706180,lp,ramij002
ANA201706180,save,herrk001
ANA201706180,hometeam_score,3
ANA201706180,awayteam_score,7
ANA201706280,visteam,LAN
ANA201706280,hometeam,ANA
ANA201706280,site,ANA01
ANA201706280,date,2017/06/28
ANA201706280,number,0
ANA201706280,starttime,7:10PM
ANA201706280,daynight,night
ANA201706280,usedh,true
ANA201706280,umphome,hudsm901
ANA201706280,ump1b,woodt901
ANA201706280,ump2b,laynj901
ANA201706280,ump3b,estam901
ANA201706280,howscored,park
ANA201706280,pitches,pitches
ANA201706280,oscorer,munse701
ANA201706280,temp,72
ANA201706280,winddir,tocf
ANA201706280,windspeed,10
ANA201706280,fieldcond,unknown
ANA201706280,precip,unknown
ANA201706280,sky,sunny
ANA201706280,timeofgame,191
ANA201706280,attendance,44669
ANA201706280,wp,bedrc001
ANA201706280,lp,baezp001
ANA201706280,save,
ANA201706280,hometeam_score,2
ANA201706280,awayteam_score,2
ANA201706290,visteam,LAN
ANA201706290,hometeam,ANA
ANA201706290,site,ANA01
ANA201706290,date,2017/06/29
ANA201706290,number,0
ANA201706290,starttime,7:10PM
ANA201706290,daynight,night
ANA201706290,usedh,true
ANA201706290,umphome,woodt901
ANA201706290,ump1b,laynj901
ANA201706290,ump2b,estam901
ANA201706290,ump3b,hudsm901
ANA201706290,howscored,park
ANA201706290,pitches,pitches
ANA201706290,oscorer,munse701
ANA201706290,temp,71
ANA201706290,winddir,torf
ANA201706290,windspeed,7
ANA201706290,fieldcond,unknown
ANA201706290,precip,unknown
ANA201706290,sky,sunny
ANA201706290,timeofgame,186
ANA201706290,attendance,44807
ANA201706290,wp,kersc001
ANA201706290,lp,ramij002
ANA201706290,save,jansk001
ANA201706290,hometeam_score,2
ANA201706290,awayteam_score,6
ANA201706300,visteam,SEA
ANA201706300,hometeam,ANA
ANA201706300,site,ANA01
ANA201706300,date,2017/06/30
ANA201706300,number,0
ANA201706300,starttime,7:08PM
ANA201706300,daynight,night
ANA201706300,usedh,true
ANA201706300,umphome,barbs901
ANA201706300,ump1b,barrl901
ANA201706300,ump2b,welkb901
ANA201706300,ump3b,reynj901
ANA201706300,howscored,park
ANA201706300,pitches,pitches
ANA201706300,oscorer,franm701
ANA201706300,temp,74
ANA201706300,winddir,fromlf
ANA201706300,windspeed,8
ANA201706300,fieldcond,unknown
ANA201706300,precip,unknown
ANA201706300,sky,sunny
ANA201706300,timeofgame,165
ANA201706300,attendance,40059
ANA201706300,wp,miraa002
ANA201706300,lp,bridp001
ANA201706300,save,
ANA201706300,hometeam_score,0
ANA201706300,awayteam_score,10
ANA201707010,visteam,SEA
ANA201707010,hometeam,ANA
ANA201707010,site,ANA01
ANA201707010,date,2017/07/01
ANA201707010,number,0
ANA201707010,starttime,7:21PM
ANA201707010,daynight,night
ANA201707010,usedh,true
ANA201707010,umphome,barrl901
ANA201707010,ump1b,welkb901
ANA201707010,ump2b,reynj901
ANA201707010,ump3b,barbs901
ANA201707010,howscored,park
ANA201707010,pitches,pitches
ANA201707010,oscorer,munse701
ANA201707010,temp,70
ANA201707010,winddir,tocf
ANA201707010,windspeed,8
ANA201707010,fieldcond,unknown
ANA201707010,precip,unknown
ANA201707010,sky,cloudy
ANA201707010,timeofgame,152
ANA201707010,attendance,44644
ANA201707010,wp,nolar001
ANA201707010,lp,gavis001
ANA201707010,save,
ANA201707010,hometeam_score,4
ANA201707010,awayteam_score,0
ANA201707020,visteam,SEA
ANA201707020,hometeam,ANA
ANA201707020,site,ANA01
ANA201707020,date,2017/07/02
ANA201707020,number,0
ANA201707020,starttime,12:38PM
ANA201707020,daynight,day
ANA201707020,usedh,true
ANA201707020,umphome,welkb901
ANA201707020,ump1b,reynj901
ANA201707020,ump2b,barbs901
ANA201707020,ump3b,barrl901
ANA201707020,howscored,park
ANA201707020,pitches,pitches
ANA201707020,oscorer,munse701
ANA201707020,temp,77
ANA201707020,winddir,tocf
ANA201707020,windspeed,7
ANA201707020,fieldcond,unknown
ANA201707020,precip,unknown
ANA201707020,sky,sunny
ANA201707020,timeofgame,190
ANA201707020,attendance,39279
ANA201707020,wp,paxtj001
ANA201707020,lp,chavj001
ANA201707020,save,diaze006
ANA201707020,hometeam_score,3
ANA201707020,awayteam_score,5
ANA201707140,visteam,TBA
ANA201707140,hometeam,ANA
ANA201707140,site,ANA01
ANA201707140,date,2017/07/14
ANA201707140,number,0
ANA201707140,starttime,7:08PM
ANA201707140,daynight,night
ANA201707140,usedh,true
ANA201707140,umphome,drakr901
ANA201707140,ump1b,hobep901
ANA201707140,ump2b,davig901
ANA201707140,ump3b,randt901
ANA201707140,howscored,park
ANA201707140,pitches,pitches
ANA201707140,oscorer,munse701
ANA201707140,temp,82
ANA201707140,winddir,tocf
ANA201707140,windspeed,8
ANA201707140,fieldcond,unknown
ANA201707140,precip,unknown
ANA201707140,sky,sunny
ANA201707140,timeofgame,184
ANA201707140,attendance,38119
ANA201707140,wp,boxbb001
ANA201707140,lp,bedrc001
ANA201707140,save,coloa001
ANA201707140,hometeam_score,1
ANA201707140,awayteam_score,2
ANA201707150,visteam,TBA
ANA201707150,hometeam,ANA
ANA201707150,site,ANA01
ANA201707150,date,2017/07/15
ANA201707150,number,0
ANA201707150,starttime,6:09PM
ANA201707150,daynight,night
ANA201707150,usedh,true
ANA201707150,umphome,hobep901
ANA201707150,ump1b,davig901
ANA201707150,ump2b,randt901
ANA201707150,ump3b,drakr901
ANA201707150,howscored,park
ANA201707150,pitches,pitches
ANA201707150,oscorer,munse701
ANA201707150,temp,79
ANA201707150,winddir,tocf
ANA201707150,windspeed,8
ANA201707150,fieldcond,unknown
ANA201707150,precip,unknown
ANA201707150,sky,cloudy
ANA201707150,timeofgame,180
ANA201707150,attendance,38515
ANA201707150,wp,cobba001
ANA201707150,lp,ramij002
ANA201707150,save,
ANA201707150,hometeam_score,1
ANA201707150,awayteam_score,6
ANA201707160,visteam,TBA
ANA201707160,hometeam,ANA
ANA201707160,site,ANA01
ANA201707160,date,2017/07/16
ANA201707160,number,0
ANA201707160,starttime,12:38PM
ANA201707160,daynight,day
ANA201707160,usedh,true
ANA201707160,umphome,davig901
ANA201707160,ump1b,randt901
ANA201707160,ump2b,drakr901
ANA201707160,ump3b,hobep901
ANA201707160,howscored,park
ANA201707160,pitches,pitches
ANA201707160,oscorer,munse701
ANA201707160,temp,83
ANA201707160,winddir,tocf
ANA201707160,windspeed,11
ANA201707160,fieldcond,unknown
ANA201707160,precip,unknown
ANA201707160,sky,unknown
ANA201707160,timeofgame,183
ANA201707160,attendance,36178
ANA201707160,wp,hernd002
ANA201707160,lp,diazj005
ANA201707160,save,norrb001
ANA201707160,hometeam_score,4
ANA201707160,awayteam_score,2
ANA201707180,visteam,WAS
ANA201707180,hometeam,ANA
ANA201707180,site,ANA01
ANA201707180,date,2017/07/18
ANA201707180,number,0
ANA201707180,starttime,7:09PM
ANA201707180,daynight,night
ANA201707180,usedh,true
ANA201707180,umphome,nelsj901
ANA201707180,ump1b,blasc901
ANA201707180,ump2b,eddid901
ANA201707180,ump3b,diazl901
ANA201707180,howscored,park
ANA201707180,pitches,pitches
ANA201707180,oscorer,munse701
ANA201707180,temp,81
ANA201707180,winddir,fromlf
ANA201707180,windspeed,8
ANA201707180,fieldcond,unknown
ANA201707180,precip,unknown
ANA201707180,sky,sunny
ANA201707180,timeofgame,177
ANA201707180,attendance,43345
ANA201707180,wp,jacke001
ANA201707180,lp,bedrc001
ANA201707180,save,dools001
ANA201707180,hometeam_score,2
ANA201707180,awayteam_score,4
ANA201707190,visteam,WAS
ANA201707190,hometeam,ANA
ANA201707190,site,ANA01
ANA201707190,date,2017/07/19
ANA201707190,number,0
ANA201707190,starttime,7:08PM
ANA201707190,daynight,night
ANA201707190,usedh,true
ANA201707190,umphome,blasc901
ANA201707190,ump1b,eddid901
ANA201707190,ump2b,diazl901
ANA201707190,ump3b,nelsj901
ANA201707190,howscored,park
ANA201707190,pitches,pitches
ANA201707190,oscorer,munse701
ANA201707190,temp,79
ANA201707190,winddir,tocf
ANA201707190,windspeed,8
ANA201707190,fieldcond,unknown
ANA201707190,precip,unknown
ANA201707190,sky,cloudy
ANA201707190,timeofgame,167
ANA201707190,attendance,41065
ANA201707190,wp,meyea001
ANA201707190,lp,gonzg003
ANA201707190,save,
ANA201707190,hometeam_score,7
ANA201707190,awayteam_score,0
ANA201707210,visteam,BOS
ANA201707210,hometeam,ANA
ANA201707210,site,ANA01
ANA201707210,date,2017/07/21
ANA201707210,number,0
ANA201707210,starttime,7:08PM
ANA201707210,daynight,night
ANA201707210,usedh,true
ANA201707210,umphome,hallt901
ANA201707210,ump1b,cuzzp901
ANA201707210,ump2b,carav901
ANA201707210,ump3b,rippm901
ANA201707210,howscored,park
ANA201707210,pitches,pitches
ANA201707210,oscorer,munse701
ANA201707210,temp,79
ANA201707210,winddir,rtol
ANA201707210,windspeed,8
ANA201707210,fieldcond,unknown
ANA201707210,precip,unknown
ANA201707210,sky,sunny
ANA201707210,timeofgame,185
ANA201707210,attendance,37714
ANA201707210,wp,salec001
ANA201707210,lp,nolar001
ANA201707210,save,
ANA201707210,hometeam_score,1
ANA201707210,awayteam_score,6
ANA201707220,visteam,BOS
ANA201707220,hometeam,ANA
ANA201707220,site,ANA01
ANA201707220,date,2017/07/22
ANA201707220,number,0
ANA201707220,starttime,6:10PM
ANA201707220,daynight,night
ANA201707220,usedh,true
ANA201707220,umphome,cuzzp901
ANA201707220,ump1b,carav901
ANA201707220,ump2b,rippm901
ANA201707220,ump3b,hallt901
ANA201707220,howscored,park
ANA201707220,pitches,pitches
ANA201707220,oscorer,johnc701
ANA201707220,temp,80
ANA201707220,winddir,rtol
ANA201707220,windspeed,10
ANA201707220,fieldcond,unknown
ANA201707220,precip,unknown
ANA201707220,sky,sunny
ANA201707220,timeofgame,187
ANA201707220,attendance,43829
ANA201707220,wp,ramij002
ANA201707220,lp,pricd001
ANA201707220,save,
ANA201707220,hometeam_score,7
ANA201707220,awayteam_score,3
ANA201707230,visteam,BOS
ANA201707230,hometeam,ANA
ANA201707230,site,ANA01
ANA201707230,date,2017/07/23
ANA201707230,number,0
ANA201707230,starttime,12:38PM
ANA201707230,daynight,day
ANA201707230,usedh,true
ANA201707230,umphome,carav901
ANA201707230,ump1b,rippm901
ANA201707230,ump2b,hallt901
ANA201707230,ump3b,cuzzp901
ANA201707230,howscored,park
ANA201707230,pitches,pitches
ANA201707230,oscorer,munse701
ANA201707230,temp,84
ANA201707230,winddir,fromlf
ANA201707230,windspeed,8
ANA201707230,fieldcond,unknown
ANA201707230,precip,unknown
ANA201707230,sky,sunny
ANA201707230,timeofgame,133
ANA201707230,attendance,40471
ANA201707230,wp,bridp001
ANA201707230,lp,porcr001
ANA201707230,save,norrb001
ANA201707230,hometeam_score,3
ANA201707230,awayteam_score,2
ANA201708010,visteam,PHI
ANA201708010,hometeam,ANA
ANA201708010,site,ANA01
ANA201708010,date,2017/08/01
ANA201708010,number,0
ANA201708010,starttime,7:08PM
ANA201708010,daynight,night
ANA201708010,usedh,true
ANA201708010,umphome,wolcq901
ANA201708010,ump1b,onorb901
ANA201708010,ump2b,may-b901
ANA201708010,ump3b,barrs901
ANA201708010,howscored,park
ANA201708010,pitches,pitches
ANA201708010,oscorer,munse701
ANA201708010,temp,80
ANA201708010,winddir,rtol
ANA201708010,windspeed,3
ANA201708010,fieldcond,unknown
ANA201708010,precip,unknown
ANA201708010,sky,unknown
ANA201708010,timeofgame,200
ANA201708010,attendance,36344
ANA201708010,wp,nolar001
ANA201708010,lp,nolaa001
ANA201708010,save,
ANA201708010,hometeam_score,7
ANA201708010,awayteam_score,1
ANA201708020,visteam,PHI
ANA201708020,hometeam,ANA
ANA201708020,site,ANA01
ANA201708020,date,2017/08/02
ANA201708020,number,0
ANA201708020,starttime,7:08PM
ANA201708020,daynight,night
ANA201708020,usedh,true
ANA201708020,umphome,onorb901
ANA201708020,ump1b,may-b901
ANA201708020,ump2b,barrs901
ANA201708020,ump3b,wolcq901
ANA201708020,howscored,park
ANA201708020,pitches,pitches
ANA201708020,oscorer,munse701
ANA201708020,temp,81
ANA201708020,winddir,tocf
ANA201708020,windspeed,3
ANA201708020,fieldcond,unknown
ANA201708020,precip,unknown
ANA201708020,sky,unknown
ANA201708020,timeofgame,153
ANA201708020,attendance,34623
ANA201708020,wp,ramij002
ANA201708020,lp,thomj007
ANA201708020,save,
ANA201708020,hometeam_score,7
ANA201708020,awayteam_score,0
ANA201708030,visteam,PHI
ANA201708030,hometeam,ANA
ANA201708030,site,ANA01
ANA201708030,date,2017/08/03
ANA201708030,number,0
ANA201708030,starttime,7:07PM
ANA201708030,daynight,night
ANA201708030,usedh,true
ANA201708030,umphome,may-b901
ANA201708030,ump1b,barrs901
ANA201708030,ump2b,wolcq901
ANA201708030,ump3b,onorb901
ANA201708030,howscored,park
ANA201708030,pitches,pitches
ANA201708030,oscorer,munse701
ANA201708030,temp,85
ANA201708030,winddir,tocf
ANA201708030,windspeed,9
ANA201708030,fieldcond,unknown
ANA201708030,precip,unknown
ANA201708030,sky,sunny
ANA201708030,timeofgame,187
ANA201708030,attendance,34710
ANA201708030,wp,petiy001
ANA201708030,lp,garcl005
ANA201708030,save,norrb001
ANA201708030,hometeam_score,5
ANA201708030,awayteam_score,4
ANA201708040,visteam,OAK
ANA201708040,hometeam,ANA
ANA201708040,site,ANA01
ANA201708040,date,2017/08/04
ANA201708040,number,0
ANA201708040,starttime,7:08PM
ANA201708040,daynight,night
ANA201708040,usedh,true
ANA201708040,umphome,segac901
ANA201708040,ump1b,mealj901
ANA201708040,ump2b,kulpr901
ANA201708040,ump3b,conrc901
ANA201708040,howscored,park
ANA201708040,pitches,pitches
ANA201708040,oscorer,munse701
ANA201708040,temp,83
ANA201708040,winddir,fromlf
ANA201708040,windspeed,8
ANA201708040,fieldcond,unknown
ANA201708040,precip,unknown
ANA201708040,sky,sunny
ANA201708040,timeofgame,211
ANA201708040,attendance,43330
ANA201708040,wp,chavj001
ANA201708040,lp,could001
ANA201708040,save,norrb001
ANA201708040,hometeam_score,8
ANA201708040,awayteam_score,6
ANA201708050,visteam,OAK
ANA201708050,hometeam,ANA
ANA201708050,site,ANA01
ANA201708050,date,2017/08/05
ANA201708050,number,0
ANA201708050,starttime,6:07PM
ANA201708050,daynight,night
ANA201708050,usedh,true
ANA201708050,umphome,mealj901
ANA201708050,ump1b,kulpr901
ANA201708050,ump2b,conrc901
ANA201708050,ump3b,segac901
ANA201708050,howscored,park
ANA201708050,pitches,pitches
ANA201708050,oscorer,johnc701
ANA201708050,temp,81
ANA201708050,winddir,tocf
ANA201708050,windspeed,10
ANA201708050,fieldcond,unknown
ANA201708050,precip,unknown
ANA201708050,sky,sunny
ANA201708050,timeofgame,204
ANA201708050,attendance,39180
ANA201708050,wp,blacp001
ANA201708050,lp,skagt001
ANA201708050,save,
ANA201708050,hometeam_score,0
ANA201708050,awayteam_score,5
ANA201708060,visteam,OAK
ANA201708060,hometeam,ANA
ANA201708060,site,ANA01
ANA201708060,date,2017/08/06
ANA201708060,number,0
ANA201708060,starttime,12:38PM
ANA201708060,daynight,day
ANA201708060,usedh,true
ANA201708060,umphome,kulpr901
ANA201708060,ump1b,conrc901
ANA201708060,ump2b,segac901
ANA201708060,ump3b,mealj901
ANA201708060,howscored,park
ANA201708060,pitches,pitches
ANA201708060,oscorer,munse701
ANA201708060,temp,82
ANA201708060,winddir,rtol
ANA201708060,windspeed,9
ANA201708060,fieldcond,unknown
ANA201708060,precip,unknown
ANA201708060,sky,sunny
ANA201708060,timeofgame,252
ANA201708060,attendance,38278
ANA201708060,wp,smitj004
ANA201708060,lp,norrb001
ANA201708060,save,treib001
ANA201708060,hometeam_score,10
ANA201708060,awayteam_score,11
ANA201708070,visteam,BAL
ANA201708070,hometeam,ANA
ANA201708070,site,ANA01
ANA201708070,date,2017/08/07
ANA201708070,number,0
ANA201708070,starttime,7:09PM
ANA201708070,daynight,night
ANA201708070,usedh,true
ANA201708070,umphome,demud901
ANA201708070,ump1b,nauep901
ANA201708070,ump2b,dejer901
ANA201708070,ump3b,torrc901
ANA201708070,howscored,park
ANA201708070,pitches,pitches
ANA201708070,oscorer,franm701
ANA201708070,temp,82
ANA201708070,winddir,tocf
ANA201708070,windspeed,3
ANA201708070,fieldcond,unknown
ANA201708070,precip,unknown
ANA201708070,sky,sunny
ANA201708070,timeofgame,162
ANA201708070,attendance,34142
ANA201708070,wp,bundd001
ANA201708070,lp,ramij002
ANA201708070,save,
ANA201708070,hometeam_score,2
ANA201708070,awayteam_score,6
ANA201708080,visteam,BAL
ANA201708080,hometeam,ANA
ANA201708080,site,ANA01
ANA201708080,date,2017/08/08
ANA201708080,number,0
ANA201708080,starttime,7:07PM
ANA201708080,daynight,night
ANA201708080,usedh,true
ANA201708080,umphome,nauep901
ANA201708080,ump1b,dejer901
ANA201708080,ump2b,torrc901
ANA201708080,ump3b,demud901
ANA201708080,howscored,park
ANA201708080,pitches,pitches
ANA201708080,oscorer,munse701
ANA201708080,temp,80
ANA201708080,winddir,rtol
ANA201708080,windspeed,8
ANA201708080,fieldcond,unknown
ANA201708080,precip,unknown
ANA201708080,sky,sunny
ANA201708080,timeofgame,166
ANA201708080,attendance,35723
ANA201708080,wp,bridp001
ANA201708080,lp,hellj001
ANA201708080,save,middk001
ANA201708080,hometeam_score,3
ANA201708080,awayteam_score,1
ANA201708090,visteam,BAL
ANA201708090,hometeam,ANA
ANA201708090,site,ANA01
ANA201708090,date,2017/08/09
ANA201708090,number,0
ANA201708090,starttime,12:38PM
ANA201708090,daynight,day
ANA201708090,usedh,true
ANA201708090,umphome,dejer901
ANA201708090,ump1b,torrc901
ANA201708090,ump2b,demud901
ANA201708090,ump3b,nauep901
ANA201708090,howscored,park
ANA201708090,pitches,pitches
ANA201708090,oscorer,munse701
ANA201708090,temp,81
ANA201708090,winddir,fromlf
ANA201708090,windspeed,9
ANA201708090,fieldcond,unknown
ANA201708090,precip,unknown
ANA201708090,sky,sunny
ANA201708090,timeofgame,186
ANA201708090,attendance,36202
ANA201708090,wp,scrit001
ANA201708090,lp,gausk001
ANA201708090,save,
ANA201708090,hometeam_score,5
ANA201708090,awayteam_score,1
ANA201708210,visteam,TEX
ANA201708210,hometeam,ANA
ANA201708210,site,ANA01
ANA201708210,date,2017/08/21
ANA201708210,number,0
ANA201708210,starttime,7:08PM
ANA201708210,daynight,night
ANA201708210,usedh,true
ANA201708210,umphome,sches901
ANA201708210,ump1b,cedeg901
ANA201708210,ump2b,morag901
ANA201708210,ump3b,johna901
ANA201708210,howscored,park
ANA201708210,pitches,pitches
ANA201708210,oscorer,munse701
ANA201708210,temp,77
ANA201708210,winddir,torf
